"sk_waktu","tanggal","tahun","semester","bulan","nama_bulan"
20241205,2024-12-05 00:00:00.000,2024,Ganjil,12,December
20241206,2024-12-06 00:00:00.000,2024,Ganjil,12,December
20241207,2024-12-07 00:00:00.000,2024,Ganjil,12,December
20241208,2024-12-08 00:00:00.000,2024,Ganjil,12,December
20241209,2024-12-09 00:00:00.000,2024,Ganjil,12,December
20241210,2024-12-10 00:00:00.000,2024,Ganjil,12,December
20241211,2024-12-11 00:00:00.000,2024,Ganjil,12,December
20241212,2024-12-12 00:00:00.000,2024,Ganjil,12,December
20241213,2024-12-13 00:00:00.000,2024,Ganjil,12,December
20241214,2024-12-14 00:00:00.000,2024,Ganjil,12,December
20241215,2024-12-15 00:00:00.000,2024,Ganjil,12,December
20241216,2024-12-16 00:00:00.000,2024,Ganjil,12,December
20241217,2024-12-17 00:00:00.000,2024,Ganjil,12,December
20241218,2024-12-18 00:00:00.000,2024,Ganjil,12,December
20241219,2024-12-19 00:00:00.000,2024,Ganjil,12,December
20241220,2024-12-20 00:00:00.000,2024,Ganjil,12,December
20241221,2024-12-21 00:00:00.000,2024,Ganjil,12,December
20241222,2024-12-22 00:00:00.000,2024,Ganjil,12,December
20241223,2024-12-23 00:00:00.000,2024,Ganjil,12,December
20241224,2024-12-24 00:00:00.000,2024,Ganjil,12,December
20241225,2024-12-25 00:00:00.000,2024,Ganjil,12,December
20241226,2024-12-26 00:00:00.000,2024,Ganjil,12,December
20241227,2024-12-27 00:00:00.000,2024,Ganjil,12,December
20241228,2024-12-28 00:00:00.000,2024,Ganjil,12,December
20241229,2024-12-29 00:00:00.000,2024,Ganjil,12,December
20241230,2024-12-30 00:00:00.000,2024,Ganjil,12,December
20241231,2024-12-31 00:00:00.000,2024,Ganjil,12,December
20250101,2025-01-01 00:00:00.000,2025,Genap,1,January
20250102,2025-01-02 00:00:00.000,2025,Genap,1,January
20250103,2025-01-03 00:00:00.000,2025,Genap,1,January
20250104,2025-01-04 00:00:00.000,2025,Genap,1,January
20250105,2025-01-05 00:00:00.000,2025,Genap,1,January
20250106,2025-01-06 00:00:00.000,2025,Genap,1,January
20250107,2025-01-07 00:00:00.000,2025,Genap,1,January
20250108,2025-01-08 00:00:00.000,2025,Genap,1,January
20250109,2025-01-09 00:00:00.000,2025,Genap,1,January
20250110,2025-01-10 00:00:00.000,2025,Genap,1,January
20250111,2025-01-11 00:00:00.000,2025,Genap,1,January
20250112,2025-01-12 00:00:00.000,2025,Genap,1,January
20250113,2025-01-13 00:00:00.000,2025,Genap,1,January
20250114,2025-01-14 00:00:00.000,2025,Genap,1,January
20250115,2025-01-15 00:00:00.000,2025,Genap,1,January
20250116,2025-01-16 00:00:00.000,2025,Genap,1,January
20250117,2025-01-17 00:00:00.000,2025,Genap,1,January
20250118,2025-01-18 00:00:00.000,2025,Genap,1,January
20250119,2025-01-19 00:00:00.000,2025,Genap,1,January
20250120,2025-01-20 00:00:00.000,2025,Genap,1,January
20250121,2025-01-21 00:00:00.000,2025,Genap,1,January
20250122,2025-01-22 00:00:00.000,2025,Genap,1,January
20250123,2025-01-23 00:00:00.000,2025,Genap,1,January
20250124,2025-01-24 00:00:00.000,2025,Genap,1,January
20250125,2025-01-25 00:00:00.000,2025,Genap,1,January
20250126,2025-01-26 00:00:00.000,2025,Genap,1,January
20250127,2025-01-27 00:00:00.000,2025,Genap,1,January
20250128,2025-01-28 00:00:00.000,2025,Genap,1,January
20250129,2025-01-29 00:00:00.000,2025,Genap,1,January
20250130,2025-01-30 00:00:00.000,2025,Genap,1,January
20250131,2025-01-31 00:00:00.000,2025,Genap,1,January
20250201,2025-02-01 00:00:00.000,2025,Genap,2,February
20250202,2025-02-02 00:00:00.000,2025,Genap,2,February
20250203,2025-02-03 00:00:00.000,2025,Genap,2,February
20250204,2025-02-04 00:00:00.000,2025,Genap,2,February
20250205,2025-02-05 00:00:00.000,2025,Genap,2,February
20250206,2025-02-06 00:00:00.000,2025,Genap,2,February
20250207,2025-02-07 00:00:00.000,2025,Genap,2,February
20250208,2025-02-08 00:00:00.000,2025,Genap,2,February
20250209,2025-02-09 00:00:00.000,2025,Genap,2,February
20250210,2025-02-10 00:00:00.000,2025,Genap,2,February
20250211,2025-02-11 00:00:00.000,2025,Genap,2,February
20250212,2025-02-12 00:00:00.000,2025,Genap,2,February
20250213,2025-02-13 00:00:00.000,2025,Genap,2,February
20250214,2025-02-14 00:00:00.000,2025,Genap,2,February
20250215,2025-02-15 00:00:00.000,2025,Genap,2,February
20250216,2025-02-16 00:00:00.000,2025,Genap,2,February
20250217,2025-02-17 00:00:00.000,2025,Genap,2,February
20250218,2025-02-18 00:00:00.000,2025,Genap,2,February
20250219,2025-02-19 00:00:00.000,2025,Genap,2,February
20250220,2025-02-20 00:00:00.000,2025,Genap,2,February
20250221,2025-02-21 00:00:00.000,2025,Genap,2,February
20250222,2025-02-22 00:00:00.000,2025,Genap,2,February
20250223,2025-02-23 00:00:00.000,2025,Genap,2,February
20250224,2025-02-24 00:00:00.000,2025,Genap,2,February
20250225,2025-02-25 00:00:00.000,2025,Genap,2,February
20250226,2025-02-26 00:00:00.000,2025,Genap,2,February
20250227,2025-02-27 00:00:00.000,2025,Genap,2,February
20250228,2025-02-28 00:00:00.000,2025,Genap,2,February
20250301,2025-03-01 00:00:00.000,2025,Genap,3,March
20250302,2025-03-02 00:00:00.000,2025,Genap,3,March
20250303,2025-03-03 00:00:00.000,2025,Genap,3,March
20250304,2025-03-04 00:00:00.000,2025,Genap,3,March
20250305,2025-03-05 00:00:00.000,2025,Genap,3,March
20250306,2025-03-06 00:00:00.000,2025,Genap,3,March
20250307,2025-03-07 00:00:00.000,2025,Genap,3,March
20250308,2025-03-08 00:00:00.000,2025,Genap,3,March
20250309,2025-03-09 00:00:00.000,2025,Genap,3,March
20250310,2025-03-10 00:00:00.000,2025,Genap,3,March
20250311,2025-03-11 00:00:00.000,2025,Genap,3,March
20250312,2025-03-12 00:00:00.000,2025,Genap,3,March
20250313,2025-03-13 00:00:00.000,2025,Genap,3,March
20250314,2025-03-14 00:00:00.000,2025,Genap,3,March
20250315,2025-03-15 00:00:00.000,2025,Genap,3,March
20250316,2025-03-16 00:00:00.000,2025,Genap,3,March
20250317,2025-03-17 00:00:00.000,2025,Genap,3,March
20250318,2025-03-18 00:00:00.000,2025,Genap,3,March
20250319,2025-03-19 00:00:00.000,2025,Genap,3,March
20250320,2025-03-20 00:00:00.000,2025,Genap,3,March
20250321,2025-03-21 00:00:00.000,2025,Genap,3,March
20250322,2025-03-22 00:00:00.000,2025,Genap,3,March
20250323,2025-03-23 00:00:00.000,2025,Genap,3,March
20250324,2025-03-24 00:00:00.000,2025,Genap,3,March
20250325,2025-03-25 00:00:00.000,2025,Genap,3,March
20250326,2025-03-26 00:00:00.000,2025,Genap,3,March
20250327,2025-03-27 00:00:00.000,2025,Genap,3,March
20250328,2025-03-28 00:00:00.000,2025,Genap,3,March
20250329,2025-03-29 00:00:00.000,2025,Genap,3,March
20250330,2025-03-30 00:00:00.000,2025,Genap,3,March
20250331,2025-03-31 00:00:00.000,2025,Genap,3,March
20250401,2025-04-01 00:00:00.000,2025,Genap,4,April
20250402,2025-04-02 00:00:00.000,2025,Genap,4,April
20250403,2025-04-03 00:00:00.000,2025,Genap,4,April
20250404,2025-04-04 00:00:00.000,2025,Genap,4,April
20250405,2025-04-05 00:00:00.000,2025,Genap,4,April
20250406,2025-04-06 00:00:00.000,2025,Genap,4,April
20250407,2025-04-07 00:00:00.000,2025,Genap,4,April
20250408,2025-04-08 00:00:00.000,2025,Genap,4,April
20250409,2025-04-09 00:00:00.000,2025,Genap,4,April
20250410,2025-04-10 00:00:00.000,2025,Genap,4,April
20250411,2025-04-11 00:00:00.000,2025,Genap,4,April
20250412,2025-04-12 00:00:00.000,2025,Genap,4,April
20250413,2025-04-13 00:00:00.000,2025,Genap,4,April
20250414,2025-04-14 00:00:00.000,2025,Genap,4,April
20250415,2025-04-15 00:00:00.000,2025,Genap,4,April
20250416,2025-04-16 00:00:00.000,2025,Genap,4,April
20250417,2025-04-17 00:00:00.000,2025,Genap,4,April
20250418,2025-04-18 00:00:00.000,2025,Genap,4,April
20250419,2025-04-19 00:00:00.000,2025,Genap,4,April
20250420,2025-04-20 00:00:00.000,2025,Genap,4,April
20250421,2025-04-21 00:00:00.000,2025,Genap,4,April
20250422,2025-04-22 00:00:00.000,2025,Genap,4,April
20250423,2025-04-23 00:00:00.000,2025,Genap,4,April
20250424,2025-04-24 00:00:00.000,2025,Genap,4,April
20250425,2025-04-25 00:00:00.000,2025,Genap,4,April
20250426,2025-04-26 00:00:00.000,2025,Genap,4,April
20250427,2025-04-27 00:00:00.000,2025,Genap,4,April
20250428,2025-04-28 00:00:00.000,2025,Genap,4,April
20250429,2025-04-29 00:00:00.000,2025,Genap,4,April
20250430,2025-04-30 00:00:00.000,2025,Genap,4,April
20250501,2025-05-01 00:00:00.000,2025,Genap,5,May
20250502,2025-05-02 00:00:00.000,2025,Genap,5,May
20250503,2025-05-03 00:00:00.000,2025,Genap,5,May
20250504,2025-05-04 00:00:00.000,2025,Genap,5,May
20250505,2025-05-05 00:00:00.000,2025,Genap,5,May
20250506,2025-05-06 00:00:00.000,2025,Genap,5,May
20250507,2025-05-07 00:00:00.000,2025,Genap,5,May
20250508,2025-05-08 00:00:00.000,2025,Genap,5,May
20250509,2025-05-09 00:00:00.000,2025,Genap,5,May
20250510,2025-05-10 00:00:00.000,2025,Genap,5,May
20250511,2025-05-11 00:00:00.000,2025,Genap,5,May
20250512,2025-05-12 00:00:00.000,2025,Genap,5,May
20250513,2025-05-13 00:00:00.000,2025,Genap,5,May
20250514,2025-05-14 00:00:00.000,2025,Genap,5,May
20250515,2025-05-15 00:00:00.000,2025,Genap,5,May
20250516,2025-05-16 00:00:00.000,2025,Genap,5,May
20250517,2025-05-17 00:00:00.000,2025,Genap,5,May
20250518,2025-05-18 00:00:00.000,2025,Genap,5,May
20250519,2025-05-19 00:00:00.000,2025,Genap,5,May
20250520,2025-05-20 00:00:00.000,2025,Genap,5,May
20250521,2025-05-21 00:00:00.000,2025,Genap,5,May
20250522,2025-05-22 00:00:00.000,2025,Genap,5,May
20250523,2025-05-23 00:00:00.000,2025,Genap,5,May
20250524,2025-05-24 00:00:00.000,2025,Genap,5,May
20250525,2025-05-25 00:00:00.000,2025,Genap,5,May
20250526,2025-05-26 00:00:00.000,2025,Genap,5,May
20250527,2025-05-27 00:00:00.000,2025,Genap,5,May
20250528,2025-05-28 00:00:00.000,2025,Genap,5,May
20250529,2025-05-29 00:00:00.000,2025,Genap,5,May
20250530,2025-05-30 00:00:00.000,2025,Genap,5,May
20250531,2025-05-31 00:00:00.000,2025,Genap,5,May
20250601,2025-06-01 00:00:00.000,2025,Genap,6,June
20250602,2025-06-02 00:00:00.000,2025,Genap,6,June
20250603,2025-06-03 00:00:00.000,2025,Genap,6,June
20250604,2025-06-04 00:00:00.000,2025,Genap,6,June
20250605,2025-06-05 00:00:00.000,2025,Genap,6,June
20250606,2025-06-06 00:00:00.000,2025,Genap,6,June
20250607,2025-06-07 00:00:00.000,2025,Genap,6,June
20250608,2025-06-08 00:00:00.000,2025,Genap,6,June
20250609,2025-06-09 00:00:00.000,2025,Genap,6,June
20250610,2025-06-10 00:00:00.000,2025,Genap,6,June
20250611,2025-06-11 00:00:00.000,2025,Genap,6,June
20250612,2025-06-12 00:00:00.000,2025,Genap,6,June
20250613,2025-06-13 00:00:00.000,2025,Genap,6,June
20250614,2025-06-14 00:00:00.000,2025,Genap,6,June
20250615,2025-06-15 00:00:00.000,2025,Genap,6,June
20250616,2025-06-16 00:00:00.000,2025,Genap,6,June
20250617,2025-06-17 00:00:00.000,2025,Genap,6,June
20250618,2025-06-18 00:00:00.000,2025,Genap,6,June
20250619,2025-06-19 00:00:00.000,2025,Genap,6,June
20250620,2025-06-20 00:00:00.000,2025,Genap,6,June
20250621,2025-06-21 00:00:00.000,2025,Genap,6,June
20250622,2025-06-22 00:00:00.000,2025,Genap,6,June
20250623,2025-06-23 00:00:00.000,2025,Genap,6,June
20250624,2025-06-24 00:00:00.000,2025,Genap,6,June
20250625,2025-06-25 00:00:00.000,2025,Genap,6,June
20250626,2025-06-26 00:00:00.000,2025,Genap,6,June
20250627,2025-06-27 00:00:00.000,2025,Genap,6,June
20250628,2025-06-28 00:00:00.000,2025,Genap,6,June
20250629,2025-06-29 00:00:00.000,2025,Genap,6,June
20250630,2025-06-30 00:00:00.000,2025,Genap,6,June
20250701,2025-07-01 00:00:00.000,2025,Ganjil,7,July
20250702,2025-07-02 00:00:00.000,2025,Ganjil,7,July
20250703,2025-07-03 00:00:00.000,2025,Ganjil,7,July
20250704,2025-07-04 00:00:00.000,2025,Ganjil,7,July
20250705,2025-07-05 00:00:00.000,2025,Ganjil,7,July
20250706,2025-07-06 00:00:00.000,2025,Ganjil,7,July
20250707,2025-07-07 00:00:00.000,2025,Ganjil,7,July
20250708,2025-07-08 00:00:00.000,2025,Ganjil,7,July
20250709,2025-07-09 00:00:00.000,2025,Ganjil,7,July
20250710,2025-07-10 00:00:00.000,2025,Ganjil,7,July
20250711,2025-07-11 00:00:00.000,2025,Ganjil,7,July
20250712,2025-07-12 00:00:00.000,2025,Ganjil,7,July
20250713,2025-07-13 00:00:00.000,2025,Ganjil,7,July
20250714,2025-07-14 00:00:00.000,2025,Ganjil,7,July
20250715,2025-07-15 00:00:00.000,2025,Ganjil,7,July
20250716,2025-07-16 00:00:00.000,2025,Ganjil,7,July
20250717,2025-07-17 00:00:00.000,2025,Ganjil,7,July
20250718,2025-07-18 00:00:00.000,2025,Ganjil,7,July
20250719,2025-07-19 00:00:00.000,2025,Ganjil,7,July
20250720,2025-07-20 00:00:00.000,2025,Ganjil,7,July
20250721,2025-07-21 00:00:00.000,2025,Ganjil,7,July
20250722,2025-07-22 00:00:00.000,2025,Ganjil,7,July
20250723,2025-07-23 00:00:00.000,2025,Ganjil,7,July
20250724,2025-07-24 00:00:00.000,2025,Ganjil,7,July
20250725,2025-07-25 00:00:00.000,2025,Ganjil,7,July
20250726,2025-07-26 00:00:00.000,2025,Ganjil,7,July
20250727,2025-07-27 00:00:00.000,2025,Ganjil,7,July
20250728,2025-07-28 00:00:00.000,2025,Ganjil,7,July
20250729,2025-07-29 00:00:00.000,2025,Ganjil,7,July
20250730,2025-07-30 00:00:00.000,2025,Ganjil,7,July
20250731,2025-07-31 00:00:00.000,2025,Ganjil,7,July
20250801,2025-08-01 00:00:00.000,2025,Ganjil,8,August
20250802,2025-08-02 00:00:00.000,2025,Ganjil,8,August
20250803,2025-08-03 00:00:00.000,2025,Ganjil,8,August
20250804,2025-08-04 00:00:00.000,2025,Ganjil,8,August
20250805,2025-08-05 00:00:00.000,2025,Ganjil,8,August
20250806,2025-08-06 00:00:00.000,2025,Ganjil,8,August
20250807,2025-08-07 00:00:00.000,2025,Ganjil,8,August
20250808,2025-08-08 00:00:00.000,2025,Ganjil,8,August
20250809,2025-08-09 00:00:00.000,2025,Ganjil,8,August
20250810,2025-08-10 00:00:00.000,2025,Ganjil,8,August
20250811,2025-08-11 00:00:00.000,2025,Ganjil,8,August
20250812,2025-08-12 00:00:00.000,2025,Ganjil,8,August
20250813,2025-08-13 00:00:00.000,2025,Ganjil,8,August
20250814,2025-08-14 00:00:00.000,2025,Ganjil,8,August
20250815,2025-08-15 00:00:00.000,2025,Ganjil,8,August
20250816,2025-08-16 00:00:00.000,2025,Ganjil,8,August
20250817,2025-08-17 00:00:00.000,2025,Ganjil,8,August
20250818,2025-08-18 00:00:00.000,2025,Ganjil,8,August
20250819,2025-08-19 00:00:00.000,2025,Ganjil,8,August
20250820,2025-08-20 00:00:00.000,2025,Ganjil,8,August
20250821,2025-08-21 00:00:00.000,2025,Ganjil,8,August
20250822,2025-08-22 00:00:00.000,2025,Ganjil,8,August
20250823,2025-08-23 00:00:00.000,2025,Ganjil,8,August
20250824,2025-08-24 00:00:00.000,2025,Ganjil,8,August
20250825,2025-08-25 00:00:00.000,2025,Ganjil,8,August
20250826,2025-08-26 00:00:00.000,2025,Ganjil,8,August
20250827,2025-08-27 00:00:00.000,2025,Ganjil,8,August
20250828,2025-08-28 00:00:00.000,2025,Ganjil,8,August
20250829,2025-08-29 00:00:00.000,2025,Ganjil,8,August
20250830,2025-08-30 00:00:00.000,2025,Ganjil,8,August
20250831,2025-08-31 00:00:00.000,2025,Ganjil,8,August
20250901,2025-09-01 00:00:00.000,2025,Ganjil,9,September
20250902,2025-09-02 00:00:00.000,2025,Ganjil,9,September
20250903,2025-09-03 00:00:00.000,2025,Ganjil,9,September
20250904,2025-09-04 00:00:00.000,2025,Ganjil,9,September
20250905,2025-09-05 00:00:00.000,2025,Ganjil,9,September
20250906,2025-09-06 00:00:00.000,2025,Ganjil,9,September
20250907,2025-09-07 00:00:00.000,2025,Ganjil,9,September
20250908,2025-09-08 00:00:00.000,2025,Ganjil,9,September
20250909,2025-09-09 00:00:00.000,2025,Ganjil,9,September
20250910,2025-09-10 00:00:00.000,2025,Ganjil,9,September
20250911,2025-09-11 00:00:00.000,2025,Ganjil,9,September
20250912,2025-09-12 00:00:00.000,2025,Ganjil,9,September
20250913,2025-09-13 00:00:00.000,2025,Ganjil,9,September
20250914,2025-09-14 00:00:00.000,2025,Ganjil,9,September
20250915,2025-09-15 00:00:00.000,2025,Ganjil,9,September
20250916,2025-09-16 00:00:00.000,2025,Ganjil,9,September
20250917,2025-09-17 00:00:00.000,2025,Ganjil,9,September
20250918,2025-09-18 00:00:00.000,2025,Ganjil,9,September
20250919,2025-09-19 00:00:00.000,2025,Ganjil,9,September
20250920,2025-09-20 00:00:00.000,2025,Ganjil,9,September
20250921,2025-09-21 00:00:00.000,2025,Ganjil,9,September
20250922,2025-09-22 00:00:00.000,2025,Ganjil,9,September
20250923,2025-09-23 00:00:00.000,2025,Ganjil,9,September
20250924,2025-09-24 00:00:00.000,2025,Ganjil,9,September
20250925,2025-09-25 00:00:00.000,2025,Ganjil,9,September
20250926,2025-09-26 00:00:00.000,2025,Ganjil,9,September
20250927,2025-09-27 00:00:00.000,2025,Ganjil,9,September
20250928,2025-09-28 00:00:00.000,2025,Ganjil,9,September
20250929,2025-09-29 00:00:00.000,2025,Ganjil,9,September
20250930,2025-09-30 00:00:00.000,2025,Ganjil,9,September
20251001,2025-10-01 00:00:00.000,2025,Ganjil,10,October
20251002,2025-10-02 00:00:00.000,2025,Ganjil,10,October
20251003,2025-10-03 00:00:00.000,2025,Ganjil,10,October
20251004,2025-10-04 00:00:00.000,2025,Ganjil,10,October
20251005,2025-10-05 00:00:00.000,2025,Ganjil,10,October
20251006,2025-10-06 00:00:00.000,2025,Ganjil,10,October
20251007,2025-10-07 00:00:00.000,2025,Ganjil,10,October
20251008,2025-10-08 00:00:00.000,2025,Ganjil,10,October
20251009,2025-10-09 00:00:00.000,2025,Ganjil,10,October
20251010,2025-10-10 00:00:00.000,2025,Ganjil,10,October
20251011,2025-10-11 00:00:00.000,2025,Ganjil,10,October
20251012,2025-10-12 00:00:00.000,2025,Ganjil,10,October
20251013,2025-10-13 00:00:00.000,2025,Ganjil,10,October
20251014,2025-10-14 00:00:00.000,2025,Ganjil,10,October
20251015,2025-10-15 00:00:00.000,2025,Ganjil,10,October
20251016,2025-10-16 00:00:00.000,2025,Ganjil,10,October
20251017,2025-10-17 00:00:00.000,2025,Ganjil,10,October
20251018,2025-10-18 00:00:00.000,2025,Ganjil,10,October
20251019,2025-10-19 00:00:00.000,2025,Ganjil,10,October
20251020,2025-10-20 00:00:00.000,2025,Ganjil,10,October
20251021,2025-10-21 00:00:00.000,2025,Ganjil,10,October
20251022,2025-10-22 00:00:00.000,2025,Ganjil,10,October
20251023,2025-10-23 00:00:00.000,2025,Ganjil,10,October
20251024,2025-10-24 00:00:00.000,2025,Ganjil,10,October
20251025,2025-10-25 00:00:00.000,2025,Ganjil,10,October
20251026,2025-10-26 00:00:00.000,2025,Ganjil,10,October
20251027,2025-10-27 00:00:00.000,2025,Ganjil,10,October
20251028,2025-10-28 00:00:00.000,2025,Ganjil,10,October
20251029,2025-10-29 00:00:00.000,2025,Ganjil,10,October
20251030,2025-10-30 00:00:00.000,2025,Ganjil,10,October
20251031,2025-10-31 00:00:00.000,2025,Ganjil,10,October
20251101,2025-11-01 00:00:00.000,2025,Ganjil,11,November
20251102,2025-11-02 00:00:00.000,2025,Ganjil,11,November
20251103,2025-11-03 00:00:00.000,2025,Ganjil,11,November
20251104,2025-11-04 00:00:00.000,2025,Ganjil,11,November
20251105,2025-11-05 00:00:00.000,2025,Ganjil,11,November
20251106,2025-11-06 00:00:00.000,2025,Ganjil,11,November
20251107,2025-11-07 00:00:00.000,2025,Ganjil,11,November
20251108,2025-11-08 00:00:00.000,2025,Ganjil,11,November
20251109,2025-11-09 00:00:00.000,2025,Ganjil,11,November
20251110,2025-11-10 00:00:00.000,2025,Ganjil,11,November
20251111,2025-11-11 00:00:00.000,2025,Ganjil,11,November
20251112,2025-11-12 00:00:00.000,2025,Ganjil,11,November
20251113,2025-11-13 00:00:00.000,2025,Ganjil,11,November
20251114,2025-11-14 00:00:00.000,2025,Ganjil,11,November
20251115,2025-11-15 00:00:00.000,2025,Ganjil,11,November
20251116,2025-11-16 00:00:00.000,2025,Ganjil,11,November
20251117,2025-11-17 00:00:00.000,2025,Ganjil,11,November
20251118,2025-11-18 00:00:00.000,2025,Ganjil,11,November
20251119,2025-11-19 00:00:00.000,2025,Ganjil,11,November
20251120,2025-11-20 00:00:00.000,2025,Ganjil,11,November
20251121,2025-11-21 00:00:00.000,2025,Ganjil,11,November
20251122,2025-11-22 00:00:00.000,2025,Ganjil,11,November
20251123,2025-11-23 00:00:00.000,2025,Ganjil,11,November
20251124,2025-11-24 00:00:00.000,2025,Ganjil,11,November
20251125,2025-11-25 00:00:00.000,2025,Ganjil,11,November
20251126,2025-11-26 00:00:00.000,2025,Ganjil,11,November
20251127,2025-11-27 00:00:00.000,2025,Ganjil,11,November
20251128,2025-11-28 00:00:00.000,2025,Ganjil,11,November
20251129,2025-11-29 00:00:00.000,2025,Ganjil,11,November
20251130,2025-11-30 00:00:00.000,2025,Ganjil,11,November
20251201,2025-12-01 00:00:00.000,2025,Ganjil,12,December
20251202,2025-12-02 00:00:00.000,2025,Ganjil,12,December
20251203,2025-12-03 00:00:00.000,2025,Ganjil,12,December
20251204,2025-12-04 00:00:00.000,2025,Ganjil,12,December
20251205,2025-12-05 00:00:00.000,2025,Ganjil,12,December
20251206,2025-12-06 00:00:00.000,2025,Ganjil,12,December
20251207,2025-12-07 00:00:00.000,2025,Ganjil,12,December
20251208,2025-12-08 00:00:00.000,2025,Ganjil,12,December
20251209,2025-12-09 00:00:00.000,2025,Ganjil,12,December
20251210,2025-12-10 00:00:00.000,2025,Ganjil,12,December
20251211,2025-12-11 00:00:00.000,2025,Ganjil,12,December
20251212,2025-12-12 00:00:00.000,2025,Ganjil,12,December
20251213,2025-12-13 00:00:00.000,2025,Ganjil,12,December
20251214,2025-12-14 00:00:00.000,2025,Ganjil,12,December
20251215,2025-12-15 00:00:00.000,2025,Ganjil,12,December
20251216,2025-12-16 00:00:00.000,2025,Ganjil,12,December
20251217,2025-12-17 00:00:00.000,2025,Ganjil,12,December
20251218,2025-12-18 00:00:00.000,2025,Ganjil,12,December
20251219,2025-12-19 00:00:00.000,2025,Ganjil,12,December
20251220,2025-12-20 00:00:00.000,2025,Ganjil,12,December
20251221,2025-12-21 00:00:00.000,2025,Ganjil,12,December
20251222,2025-12-22 00:00:00.000,2025,Ganjil,12,December
20251223,2025-12-23 00:00:00.000,2025,Ganjil,12,December
20251224,2025-12-24 00:00:00.000,2025,Ganjil,12,December
20251225,2025-12-25 00:00:00.000,2025,Ganjil,12,December
20251226,2025-12-26 00:00:00.000,2025,Ganjil,12,December
20251227,2025-12-27 00:00:00.000,2025,Ganjil,12,December
20251228,2025-12-28 00:00:00.000,2025,Ganjil,12,December
20251229,2025-12-29 00:00:00.000,2025,Ganjil,12,December
20251230,2025-12-30 00:00:00.000,2025,Ganjil,12,December
20251231,2025-12-31 00:00:00.000,2025,Ganjil,12,December
